,tconst,titleFR,EncRunT,EncYear,EncNumR,averageRating,Crew1,Crew2
6100,tt0043118,L'étranger dans la cité,1,0,0,6.5,0.0,0.0
6101,tt0043120,Amour et caméra,0,0,0,6.2,0.0,0.0
6102,tt0043123,Les Cadets de West Point,1,0,0,6.2,-0.001903414350411142,0.03222384232281121
6103,tt0043129,Planqué malgré lui,1,0,0,6.4,0.0,0.0
6104,tt0043132,"Mark Dixon, détective",1,0,1,7.6,0.0018389058179661278,0.010441110370828132
6105,tt0043134,La tour blanche,1,0,0,6.1,-1.212583561726956e-06,-2.002818468408167e-06
6106,tt0043137,Winchester 73,1,0,1,7.6,0.08993514906392476,0.05795210619626064
6107,tt0043140,La femme en question,1,0,0,6.8,0.0,0.0
6108,tt0043141,Suzy... dis-moi oui!,1,0,0,6.6,0.0,0.0
6109,tt0043142,Dans l'ombre de San Francisco,0,0,1,7.3,0.0,0.0
6110,tt0043143,La femme sans nom,1,0,0,6.5,-3.434977333359862e-21,2.2839332286903904e-21
6111,tt0043147,Le cheval de bois,1,0,0,7.0,0.0,0.0
6112,tt0043149,Dangereuse Mission,1,0,0,6.0,0.0,0.0
6113,tt0043150,"Taxi, s.v.p",1,0,0,6.5,0.0,0.0
6114,tt0043151,"Daniel Boone, terreur des Indiens",0,0,0,5.8,0.0,0.0
6115,tt0043153,La femme aux chimères,1,0,1,7.2,-0.015510546628612603,-0.023184889195666768
6116,tt0043155,Le destin de madame Yuki,1,0,0,7.1,0.0,0.0
6117,tt0043162,Aventure de l'au-delà,1,0,0,6.4,0.06419215132407886,-0.17008582042134296
6118,tt0043164,L'étrange Madame X,1,0,0,7.0,0.0,0.0
6119,tt0043251,La Treizième lettre,1,0,0,6.4,1.7036198769946284e-20,-1.0044718110142242e-20
6120,tt0043255,Deux nigauds contre l'homme invisible,1,0,1,6.8,0.02538709700488058,0.03368280002843085
6121,tt0043261,Achtung! Banditi!,1,0,0,6.4,-6.638758450646204e-18,4.25171177451111e-18
6122,tt0043262,Au-delà du Missouri,1,0,0,6.2,0.0,0.0
6123,tt0043264,La taverne de la Nouvelle-Orléans,1,0,0,5.7,0.015163182263112819,-0.03478996081043865
6124,tt0043265,La Reine africaine,1,0,2,7.7,0.0,0.0
6125,tt0043266,Agence matrimoniale,1,0,0,7.2,0.0,0.0
6126,tt0043274,Alice au pays des merveilles,0,0,2,7.4,0.0,0.0
6127,tt0043276,Le Désert de la peur,1,0,0,6.9,-0.015510546628612603,-0.023184889195666768
6128,tt0043278,Un Américain à Paris,1,0,2,7.2,0.0001772170842011856,-0.00016745102798026667
6129,tt0043281,Terre de violence,1,0,0,6.3,0.0,0.0
6130,tt0043287,Anna,1,0,0,6.7,4.468797421851031e-20,-2.643114102746996e-20
6131,tt0043288,La flibustière des Antilles,1,0,0,6.7,0.0,0.0
6132,tt0043291,Quand les tambours s'arrêteront,0,0,0,6.4,0.0,0.0
6133,tt0043292,Échec au hold-up,1,0,0,6.6,0.03667066661834771,0.04485447963861198
6134,tt0043299,Rendez-moi ma femme,0,0,0,6.4,0.0,0.0
6135,tt0043302,Acte d'accusation,1,0,0,6.8,0.0,0.0
6136,tt0043303,L'Auberge rouge,1,0,0,7.3,-0.060378710177810685,-0.038330848523210566
6137,tt0043305,Le chevalier sans loi,1,0,0,5.9,0.0,0.0
6138,tt0043306,Le vagabond,2,0,1,7.9,0.0,0.0
6139,tt0043313,Été précoce,1,0,1,8.2,-9.386951281544345e-20,6.040940098386326e-20
6140,tt0043319,Les pirates de la Floride,1,0,0,6.0,0.0,0.0
6141,tt0043325,Les Aventures de Bonzo,1,0,0,5.4,0.0,0.0
6142,tt0043327,Symphonie en 6.35,1,0,0,5.5,0.0,0.0
6143,tt0043328,La Hache de Wandsbek,1,0,0,7.1,0.0,0.0
6144,tt0043330,La belle du Montana,1,0,0,6.1,0.0,0.0
6145,tt0043332,Bellissima,1,0,1,7.8,-8.64520487789496e-18,6.032338948950676e-18
6146,tt0043335,Plus fort que la loi,1,0,0,6.0,-5.7070765523578204e-05,2.2519155155395146e-05
6147,tt0043338,Le gouffre aux chimères,1,0,2,8.1,-0.015510546628612603,-0.023184889195666768
6148,tt0043340,La grande nuit,0,0,0,6.3,0.0,0.0
6149,tt0043343,L'oiseau de paradis,1,0,0,6.2,6.41966550748215e-23,-3.8877514254706786e-23
6150,tt0043350,La femme au voile bleu,1,0,0,7.1,0.0,0.0
6151,tt0043351,Le grand concert,1,0,0,6.3,0.0,0.0
6152,tt0043352,La ruée sauvage des éléphants,0,0,0,5.6,0.0,0.0
6153,tt0043355,Boniface somnambule,1,0,0,5.9,0.0,0.0
6154,tt0043357,Boîte de nuit,1,0,0,6.6,0.0,0.0
6155,tt0043359,Corrida de la peur,1,0,0,6.1,0.0,0.0
6156,tt0043361,La nouvelle aurore,1,0,0,7.2,8.523998693083164e-09,3.148714900910978e-09
6157,tt0043362,L'ombre d'un homme,1,0,1,8.2,5.251309132951663e-07,-1.8378779951259018e-06
6158,tt0043363,La dame et le toréador,1,0,0,6.7,0.0,0.0
6159,tt0043371,Une vedette disparaît,1,0,0,6.5,0.021327236563781403,-0.1757564308993134
6160,tt0043372,Le retour de Bulldog Drummond,1,0,0,6.1,0.0,0.0
6161,tt0043379,Capitaine sans peur,1,0,1,7.3,0.0,0.0
6162,tt0043386,Casque d'Or,1,0,1,7.7,0.0,0.0
6163,tt0043389,L'enfant du désert,0,0,0,6.5,0.006475286009673781,-0.01740441249884958
6164,tt0043390,Jour de terreur,0,0,0,6.5,0.0,0.0
6165,tt0043392,La caverne des hors-la-loi,0,0,0,5.9,0.0,0.0
6166,tt0043397,L'Amour parmi les monstres,1,0,0,4.2,0.0,0.0
6167,tt0043403,Corsaire de Chine,0,0,0,5.7,2.95134507171636e-05,-0.00017867271783778897
6168,tt0043408,À feu et à sang,1,0,0,6.4,0.005206420974658892,0.07515019644708454
6169,tt0043409,L'enquête est close,1,0,0,6.4,0.019059439384277656,0.07135109913985441
6170,tt0043410,Le Rossignol de l'empereur de Chine,0,0,0,6.7,0.0,0.0
6171,tt0043411,L'empereur du boulanger,2,0,0,8.0,0.0,0.0
6172,tt0043412,Traqués dans la ville,1,0,0,6.7,0.0,0.0
6173,tt0043424,Feu sur le gang,1,0,0,6.9,0.0,0.0
6174,tt0043425,Deux nigauds chez les barbus,0,0,0,6.5,0.02538709700488058,0.03368280002843085
6175,tt0043433,J'accuse cet homme,0,0,0,6.5,0.0,0.0
6176,tt0043434,L'or de la Nouvelle-Guinée,1,0,0,6.1,0.0,0.0
6177,tt0043435,L'implacable,1,0,0,7.3,0.0,0.0
6178,tt0043436,"Pleure, ô pays bien-aimé",1,0,0,7.1,0.0,0.0
6179,tt0043444,Le Bagne des filles perdues,1,0,0,6.9,0.0,0.0
6180,tt0043453,L'homme en noir,1,0,0,6.3,0.0,0.0
6181,tt0043454,La Part du jeu,1,0,0,6.3,0.0,0.0
6182,tt0043455,David et Bethsabée,1,0,0,6.1,-0.05252016557414046,0.033290068271157075
6183,tt0043456,Mission spatiale : Le Jour où la Terre s'arrêta,1,0,2,7.7,0.0,0.0
6184,tt0043457,Ma fille n'est pas un ange,1,0,0,5.9,1.7875478213541737e-25,-1.5333120928438142e-25
6185,tt0043458,La mort d'un commis voyageur,1,0,0,7.2,-0.00031323598757897035,0.000845792681715413
6186,tt0043459,Le traître,1,0,0,7.2,0.0,0.0
6187,tt0043460,Le droit de naître,1,0,0,7.0,0.0,0.0
6188,tt0043461,Le renard du désert,1,0,1,6.9,0.0119479790208976,-0.054951180618285404
6189,tt0043465,Histoire de détective,1,0,1,7.6,-0.015510546628612603,-0.023184889195666768
6190,tt0043468,Le dindon,1,0,0,5.6,0.0,0.0
6191,tt0043469,Les aventures du capitaine Wyatt,1,0,0,6.5,0.05904318605938716,-0.10949985889752198
6192,tt0043470,Demain est un autre jour,1,0,0,6.3,0.0,0.0
6193,tt0043471,"Zorro, le diable noir",2,0,0,6.2,0.0,0.0
6194,tt0043473,Fra Diavolo,1,0,0,5.5,0.0,0.0
6195,tt0043476,Une veine de...,1,0,0,5.9,0.0,0.0
6196,tt0043477,Dr. Holl: L'Histoire d'un grand amour,1,0,0,7.0,-6.382811013325581e-19,4.59926868848554e-19
6197,tt0043482,Le Rocher du diable,1,0,0,5.8,0.0,0.0
6198,tt0043483,À deux dans une auto,1,0,0,6.1,0.0,0.0
6199,tt0043489,Les deux vérités,1,0,0,6.8,0.0,0.0
6200,tt0043493,Le désir et l'amour,1,0,0,5.6,0.0,0.0
6201,tt0043499,"Enlevez-moi, Monsieur",1,0,0,6.4,0.0,0.0
6202,tt0043503,La femme à abattre,1,0,1,7.3,-0.03779749218814321,-0.024066357286792933
6203,tt0043505,"Caruso, légende d'une voix",1,0,0,5.6,0.0,0.0
6204,tt0043506,Quelles drôles de nuits,1,0,0,6.0,0.0,0.0
6205,tt0043511,Europe 51,1,0,1,7.5,0.0,0.0
6206,tt0043514,Un fou au volant,1,0,0,6.1,0.0,0.0
6207,tt0043516,Les Filles du service secret,0,0,0,6.0,0.0,0.0
6208,tt0043526,"Allons donc, papa!",1,0,1,6.6,0.0,0.0
6209,tt0043528,Le paysan allègre,1,0,0,6.2,0.0,0.0
6210,tt0043529,La mégère apprivoisée,1,0,0,5.6,0.0,0.0
6211,tt0043531,Alerte aux gardes-côtes,1,0,0,6.6,-0.0005461506264451855,3.0298237001685018e-05
6212,tt0043532,Le fils de personne,1,0,0,6.7,0.0,0.0
6213,tt0043537,La première légion,1,0,0,6.5,0.00019415345190581393,6.035529212963408e-05
6214,tt0043539,Cinq survivants,1,0,0,6.3,0.0,0.0
6215,tt0043540,Baïonnette au canon!,1,0,0,6.9,5.086001305247497e-05,-5.1153225722162556e-05
6216,tt0043542,Les frères Barberousse,0,0,0,5.8,0.0,0.0
6217,tt0043544,Les flèches brûlées,0,0,0,5.8,-0.0032112569132999695,0.0008639410508178417
6218,tt0043545,Destination Mars,0,0,0,5.2,0.0,0.0
6219,tt0043547,Les diables du Pacifique,1,0,1,6.5,0.0,0.0
6220,tt0043553,Les amants de l'enfer,1,0,0,6.5,-0.003626092353383735,-0.0168518416484017
6221,tt0043554,Le fort de la vengeance,1,0,0,6.1,0.0,0.0
6222,tt0043557,Texas Express,1,0,0,6.3,-0.007714117056409722,0.1008468393388906
6223,tt0043560,14 heures,1,0,0,7.1,0.0,0.0
6224,tt0043562,Francis aux courses,1,0,0,6.5,0.0,0.0
6225,tt0043565,Les hommes-grenouilles,1,0,0,6.5,0.0,0.0
6226,tt0043567,Mademoiselle Julie,1,0,0,7.2,0.0,0.0
6227,tt0043570,La charge sauvage,0,0,0,6.3,0.0,0.0
6228,tt0043574,Le major galopant,1,0,0,6.4,0.0,0.0
6229,tt0043577,"Garou-Garou, le passe-muraille",1,0,0,6.2,0.0,0.0
6230,tt0043580,Le roman de Genji,1,0,0,6.6,0.0,0.0
6231,tt0043586,Panique au zoo,1,0,0,7.1,0.0,0.0
6232,tt0043587,Le fard de Ginza,1,0,0,6.9,-4.634220185127805e-19,3.0788381509502538e-19
6233,tt0043590,Tout ou rien,1,0,0,6.7,0.0009254099246157793,-0.0047801617422191306
6234,tt0043592,Une fille en or,1,0,0,6.0,0.0,0.0
6235,tt0043593,La princesse de Samarcande,0,0,0,5.6,0.0,0.0
6236,tt0043594,La salamandre d'or,1,0,0,6.2,7.366183328074023e-08,5.289736137384989e-07
6237,tt0043595,La flamme du passé,1,0,0,5.9,-2.3516307466692516e-18,1.545894374734505e-18
6238,tt0043599,Le grand Caruso,1,0,0,6.5,0.0,0.0
6239,tt0043600,Les rebelles du Missouri,1,0,0,5.9,1.1707842268190219e-07,2.8476773007271767e-07
6240,tt0043606,Gendarmes et Voleurs,1,0,0,7.7,0.0,0.0
6241,tt0043614,L'idiot,2,0,1,7.3,-9.386951281544345e-20,6.040940098386326e-20
6242,tt0043618,L'amour mène la danse,1,0,0,6.6,0.0,0.0
6243,tt0043619,"Jeu, set et match",1,0,0,6.2,-1.0702600369714734e-20,4.793543050325863e-21
6244,tt0043621,Harlem Globetrotters,1,0,0,6.0,0.0,0.0
6245,tt0043625,Menace dans la nuit,0,0,0,7.1,0.0,0.0
6246,tt0043633,Si l'on mariait papa,1,0,0,6.4,-0.02274130915099785,0.016084660486911748
6247,tt0043635,Le coeur du monde,1,0,0,6.2,0.0,0.0
6248,tt0043637,Haute trahison,1,0,0,6.9,0.0,0.0
6249,tt0043638,Le Chevalier au masque de dentelle,1,0,0,6.9,0.0,0.0
6250,tt0043639,Don Quintin l'amer,1,0,0,6.6,0.0,0.0
6251,tt0043643,Fini de rire,1,0,1,7.1,0.03410077568885497,0.005014674577845786
6252,tt0043646,Un crime parfait,0,0,0,6.7,-3.41346816566408e-06,-4.174325904503021e-06
6253,tt0043651,Home Town Story,0,0,0,5.0,0.0,0.0
6254,tt0043652,Elle n'a dansé qu'un seul été,1,0,0,6.8,0.0,0.0
6255,tt0043658,Hôtel Sahara,1,0,0,6.2,0.0,0.0
6256,tt0043660,La maison sur la colline,1,0,1,7.0,5.086001305247497e-05,-5.1153225722162556e-05
6257,tt0043663,Vendeur pour dames,1,0,0,6.6,0.0,0.0
6258,tt0043664,Face à l'orage,1,0,0,6.4,0.0018389058179661278,0.010441110370828132
6259,tt0043666,J'étais une espionne américaine,1,0,0,6.6,0.0,0.0
6260,tt0043667,L'épreuve du bonheur,1,0,0,6.8,1.5687861819892449e-19,-9.736148249625672e-20
6261,tt0043669,La femme de mes rêves,1,0,0,6.8,-3.552032726882528e-18,2.03566138581596e-18
6262,tt0043670,Le fils du Nil,1,0,0,6.9,0.0,0.0
6263,tt0043671,Un homme à détruire,1,0,0,6.5,0.0,0.0
6264,tt0043674,Le trésor maudit,1,0,0,6.2,1.100972728654659e-19,-1.1558528306596534e-19
6265,tt0043677,Les révoltés de Folsom Prison,1,0,0,6.6,0.0,0.0
6266,tt0043678,Iron Man,1,0,0,6.4,0.0,0.0
6267,tt0043679,Ceux des îles,1,0,0,7.5,0.0,0.0
6268,tt0043682,Quand les vautours ne volent plus,1,0,0,6.4,0.0,0.0
6269,tt0043686,Jeux interdits,1,0,1,8.0,0.0,0.0
6270,tt0043687,Le chevalier du stade,1,0,0,7.0,0.07217926184116537,0.065649973645562
6271,tt0043695,Tarzan et la Reine de la jungle,1,0,0,6.0,0.0,0.0
6272,tt0043699,Carmen revient au pays,1,0,0,6.6,-4.694633919794404e-18,2.9679818351777674e-18
6273,tt0043701,Le chevalier à l'étoile d'or,1,0,0,5.7,0.0,0.0
6274,tt0043709,Femme en péril,1,0,0,6.9,0.0,0.0
6275,tt0043711,Le Roi du fouet,0,0,0,6.9,0.0,0.0
6276,tt0043719,Lady Godiva Rides Again,1,0,0,5.8,0.0,0.0
6277,tt0043722,"Dick Turpin, bandit gentilhomme",1,0,0,6.2,0.0,0.0
6278,tt0043725,Le dernier bastion,1,0,0,5.9,0.0,0.0
6279,tt0043727,Rires au paradis,1,0,0,7.1,0.0,0.0
6280,tt0043728,L'amant de Lady Loverly,1,0,0,6.6,1.1580767026047182e-19,-7.297638807114007e-20
6281,tt0043731,Le Chevalier des Croisades,1,0,0,4.7,1.0672285715534233e-06,1.6165633083672513e-06
6282,tt0043733,Le môme boule-de-gomme,1,0,0,7.1,0.0037628765353694723,0.02362404514837742
6283,tt0043736,"Chérie, divorçons",0,0,0,6.2,0.0,0.0
6284,tt0043737,La Dernière Ordonnance,1,0,0,7.8,0.0,0.0
6285,tt0043743,Miracle à Tunis,1,0,0,5.9,0.001838096693506475,-0.000656552535938935
6286,tt0043746,Bomba contre les chasseurs de lions,0,0,0,5.7,0.0,0.0
6287,tt0043747,La Rivière de la mort,1,0,0,6.5,-3.7129329571326505e-06,3.798907512708207e-05
6288,tt0043748,La danse interdite,1,0,0,7.0,0.0,0.0
6289,tt0043751,L'étoile du destin,1,0,0,6.1,0.03470981110849325,-0.0010103494279031786
6290,tt0043752,L'assassin frappe à minuit,1,0,0,6.2,0.0,0.0
6291,tt0043756,Les maudits du château-fort,1,0,0,5.8,0.0,0.0
6292,tt0043759,Nid d'amour,1,0,0,6.2,0.0,0.0
6293,tt0043762,Escale à Broadway,1,0,0,6.8,0.0,0.0
6294,tt0043766,M le maudit,1,0,0,6.8,0.0,0.0
6295,tt0043768,Ma femme est formidable,1,0,0,5.5,0.0,0.0
6296,tt0043769,La boîte magique,1,0,0,7.0,0.0,0.0
6297,tt0043770,L'Aigle rouge de Bagdad,1,0,0,5.3,0.0,0.0
6298,tt0043772,L'aimant,1,0,0,6.9,0.0,0.0
6299,tt0043774,La danseuse,1,0,0,6.7,0.0,0.0
6300,tt0043775,Les mains sales,1,0,0,6.7,0.00033311659307213876,-0.0003567819941245189
6301,tt0043778,L'homme de la planète X,0,0,0,5.8,0.0,0.0
6302,tt0043781,Le Cavalier de la mort,1,0,0,6.4,-0.007714117056409722,0.1008468393388906
6303,tt0043782,L'homme au manteau noir,1,0,0,6.7,6.197610840702521e-07,2.4331257483431177e-06
6304,tt0043786,L'impératrice Marie-Thérèse,1,0,0,5.7,0.0,0.0
6305,tt0043787,Le signe des renégats,1,0,0,6.1,0.0,0.0
6306,tt0043789,Maria Morena,0,0,0,4.2,0.0,0.0
6307,tt0043790,L'épée de Monte-Cristo,1,0,0,5.5,0.0,0.0
6308,tt0043792,La mère du marié,1,0,0,7.4,0.0,0.0
6309,tt0043794,Le médium,1,0,0,6.2,0.0,0.0
6310,tt0043795,Folies de Broadway,1,0,0,6.2,0.0,0.0
6311,tt0043799,Le prince esclave,1,0,0,5.5,0.0,0.0
6312,tt0043801,Le repas,1,0,0,7.7,0.0,0.0
6313,tt0043802,Messaline,1,0,0,5.6,0.0,0.0
6314,tt0043807,Je veux un millionnaire,1,0,0,6.3,0.021327236563781403,-0.1757564308993134
6315,tt0043809,Miracle à Milan,1,0,1,7.7,0.0,0.0
6316,tt0043812,Dans la gueule du loup,1,0,0,7.1,-0.00011702306673187647,-4.557950450572458e-05
6317,tt0043813,Agence cupidon,1,0,0,7.1,2.163315637230671e-19,-1.5267320529013555e-19
6318,tt0043816,"Monsieur Leguignon, lampiste",1,0,0,6.6,0.0,0.0
6319,tt0043818,Monte Carlo Baby,0,0,0,6.0,4.416446883361996e-19,-2.574948128156802e-19
6320,tt0043820,Monsieur Belvédère fait sa cure,1,0,0,7.0,0.0,0.0
6321,tt0043821,Le canard atomique,1,0,0,5.4,0.0,0.0
6322,tt0043822,Laisse-moi t'aimer,1,0,0,5.1,-3.701020705611257e-18,2.647195677241495e-18
6323,tt0043824,Une femme sans amour,1,0,0,6.5,0.0,0.0
6324,tt0043825,La dame de Musashino,1,0,0,7.3,-4.634220185127805e-19,3.0788381509502538e-19
6325,tt0043827,Espionne de mon coeur,1,0,0,6.7,0.0037628765353694723,0.02362404514837742
6326,tt0043828,Mon passé défendu,0,0,0,6.2,0.0,0.0
6327,tt0043834,Une nuit sur le mont Blanc,1,0,0,4.7,0.0,0.0
6328,tt0043835,Les amants tourmentés,1,0,0,7.1,0.0,0.0
6329,tt0043837,"Nez de Cuir, gentilhomme d'amour",1,0,0,6.1,0.0,0.0
6330,tt0043849,New Mexico,0,0,0,5.6,0.0,0.0
6331,tt0043852,Coeurs enchaînés,1,0,0,6.7,0.019059439384277656,0.07135109913985441
6332,tt0043859,Le voyage fantastique,1,0,1,7.2,0.0,0.0
6333,tt0043860,Jennifer,1,0,0,6.6,0.0,0.0
6334,tt0043861,Discrétion assurée,1,0,0,6.6,2.7043731517575863e-06,8.74020463217696e-06
6335,tt0043865,Nous irons à Monte Carlo,1,0,0,5.6,0.0,0.0
6336,tt0043870,O.K. Néron,1,0,0,6.6,0.0,0.0
6337,tt0043871,"Odette, agent S.23",1,0,0,7.0,0.0,0.0
6338,tt0043872,Enchantement musical,1,0,0,8.0,0.0,0.0
6339,tt0043873,Qui donc a vu ma belle?,1,0,0,7.1,-3.5698350459497616e-23,2.4362322708614457e-23
6340,tt0043874,La revanche des Sioux,1,0,0,5.8,0.0,0.0
6341,tt0043875,Alerte aux hors la loi,0,0,0,6.0,0.0,0.0
6342,tt0043877,Ombre et lumière,1,0,0,6.1,-3.177950266340035e-19,1.9012256507224973e-19
6343,tt0043879,La maison dans l'ombre,1,0,1,7.3,-4.387130790410207e-20,4.062520690913009e-20
6344,tt0043880,Le bal du printemps,1,0,0,7.1,-3.552032726882528e-18,2.03566138581596e-18
6345,tt0043882,Sur la Riviera,1,0,0,6.4,0.0,0.0
6346,tt0043885,Fort invincible,1,0,0,6.5,0.0,0.0
6347,tt0043887,Opération dans le Pacifique,1,0,1,6.7,9.99382844023995,-0.026206383423498503
6348,tt0043892,Mademoiselle Oyû,1,0,0,7.5,-4.634220185127805e-19,3.0788381509502538e-19
6349,tt0043896,Elle cherche un millionnaire,1,0,0,6.1,0.0,0.0
6350,tt0043899,Pandora,1,0,1,7.0,0.0119479790208976,-0.054951180618285404
6351,tt0043901,Pardon My French,1,0,0,5.5,0.0,0.0
6352,tt0043902,Paris est toujours Paris,1,0,0,6.4,0.0,0.0
6353,tt0043906,La caravane des évadés,1,0,0,6.2,0.0,0.0
6354,tt0043907,La passante,1,0,0,5.8,0.0,0.0
6355,tt0043909,Le mousquetaire fantôme,1,0,0,5.9,0.0,0.0
6356,tt0043910,L'Ambitieuse,1,0,0,7.1,-1.3372474929799469e-18,6.721813550299838e-19
6357,tt0043912,Pékin-Express,1,0,0,5.7,0.0,0.0
6358,tt0043914,Le peuple accuse O'Hara,1,0,0,6.8,0.06515521713762537,-0.010590117171572898
6359,tt0043915,On murmure dans la ville,1,0,1,7.4,0.0007907212802316274,-0.017196315351722485
6360,tt0043918,Le petit monde de Don Camillo,1,0,1,7.7,-0.060378710177810685,-0.038330848523210566
6361,tt0043919,La racoleuse,1,0,0,6.7,0.0,0.0
6362,tt0043924,Une place au soleil,1,0,1,7.8,0.0,0.0
6363,tt0043927,La poison,1,0,0,7.5,-0.032658356547868535,0.008882924666670667
6364,tt0043930,Portrait of Clare,1,0,0,6.4,0.0,0.0
6365,tt0043935,Le voleur de Tanger,1,0,0,6.6,0.0,0.0
6366,tt0043938,Le Rôdeur,1,0,1,7.2,0.0,0.0
6367,tt0043949,Quo Vadis,2,0,1,7.2,0.04544955423896113,-0.052503519076143534
6368,tt0043955,Racket,1,0,1,6.7,0.03410077568885497,0.005014674577845786
6369,tt0043956,Les loups chassent la nuit,1,0,0,6.6,0.0,0.0
6370,tt0043957,La quatrième issue,1,0,0,6.2,5.578368739353767e-20,-3.6559902322502975e-20
6371,tt0043959,L'attaque de la malle-poste,1,0,0,7.2,0.0032065310521238316,0.04106492129462477
6372,tt0043961,La charge victorieuse,0,0,1,7.2,0.005206420974658892,0.07515019644708454
6373,tt0043962,Montagne rouge,1,0,0,6.0,0.0,0.0
6374,tt0043967,"Rhubarb, le chat millionnaire",1,0,0,6.8,0.0,0.0
6375,tt0043968,"Riche, jeune et jolie",1,0,0,5.8,0.0,0.0
6376,tt0043972,Le fleuve,1,0,1,7.5,0.0,0.0
6377,tt0043974,Cyclone sur le rail,2,0,0,6.9,0.0,0.0
6378,tt0043978,La danseuse de Cadix (1952),1,0,0,4.4,0.0,0.0
6379,tt0043983,Mariage royal,1,0,1,6.7,-0.003490836762776499,0.0005795649488330762
6380,tt0043986,Bonjour éléphant!,1,0,0,6.7,0.00012498790672350055,0.0005530868770465044
6381,tt0043989,Escale à Honululu,1,0,0,6.4,-0.01270722331835603,0.0033575487382360644
6382,tt0043992,Santa Fe,1,0,0,6.2,0.0,0.0
6383,tt0044000,Courrier du coeur,1,0,1,7.2,0.0,0.0
6384,tt0044006,La Beauté mène la danse,1,0,0,6.5,0.0,0.0
6385,tt0044009,Cette mer qui nous entoure,0,0,0,6.1,0.0,0.0
6386,tt0044010,Le Frelon des mers,1,0,0,6.1,0.0,0.0
6387,tt0044012,L'équipage fantôme,1,0,0,6.7,0.0,0.0
6388,tt0044013,La deuxième femme,1,0,0,6.4,-0.00025709276502967833,-7.300950286838e-05
6389,tt0044015,L'énigme du lac noir,1,0,0,7.0,0.026141487495335874,-0.18770832360502823
6390,tt0044018,Le médecin de village,1,0,0,6.5,0.0,0.0
6391,tt0044023,"Blanche-Neige, le Prince noir et les 7 nains",1,0,0,5.5,0.0,0.0
6392,tt0044025,Les sept péchés capitaux,2,0,0,6.4,0.0,0.0
6393,tt0044029,Enfance,1,0,0,6.7,0.0,0.0
6394,tt0044030,Show Boat,1,0,1,6.9,0.0,0.0
6395,tt0044034,Rome Paris Rome,1,0,0,6.4,0.0,0.0
6396,tt0044036,La ville d'argent,1,0,0,6.1,1.203205439173025e-05,-1.5128648912201776e-05
6397,tt0044040,Sirocco,1,0,0,6.3,0.0,0.0
6398,tt0044051,Les pirates de Macao,0,0,0,6.5,0.0,0.0
6399,tt0044059,Trois troupiers,1,0,0,6.0,0.001838096693506475,-0.000656552535938935
6400,tt0044060,Jeux d'été,1,0,1,7.6,0.0,0.0
6401,tt0044061,Le Fils du Dr. Jekyll,1,0,0,5.0,0.0,0.0
6402,tt0044067,Saint Benny le pickpocket,1,0,0,5.8,0.0,0.0
6403,tt0044070,La ronde des étoiles,1,0,0,5.9,-3.552032726882528e-18,2.03566138581596e-18
6404,tt0044072,J'ai vécu l'enfer de Corée,1,0,1,7.5,0.0,0.0
6405,tt0044078,Le château de la terreur,1,0,0,6.3,-3.1938910473935934e-05,2.8804119524296785e-05
6406,tt0044079,L'Inconnu du Nord-Express,1,0,2,7.9,0.0,0.0
6407,tt0044081,Un tramway nommé désir,1,0,2,8.0,-5.563691856413853e-22,1.158883101534702e-22
6408,tt0044084,La montée au ciel,1,0,0,7.0,0.0,0.0
6409,tt0044085,Duel sous la mer,1,0,0,6.2,-0.003626092353383735,-0.0168518416484017
6410,tt0044088,Le soleil se couche à l'aube,0,0,0,6.1,0.0,0.0
6411,tt0044090,Tout finit part des chansons,0,0,0,5.5,0.0,0.0
6412,tt0044091,Superman et les nains de l'enfer,0,0,0,5.7,0.0,0.0
6413,tt0044092,Les Sillons,1,0,0,7.6,0.0,0.0
6414,tt0044094,L'épée de Monte-Cristo,1,0,0,4.9,0.0,0.0
6415,tt0044098,Confession d'une pécheresse,1,0,0,6.8,4.890049126558001e-20,-4.032989347476046e-20
6416,tt0044099,Aux frontières du péché,1,0,0,7.2,0.0,0.0
6417,tt0044103,Les contes d'Hoffmann,1,0,1,7.2,0.0,0.0
6418,tt0044104,Les nouveaux exploits de Robin des Bois,0,0,0,5.9,0.0,0.0
6419,tt0044105,Le grand attentat,1,0,0,7.2,0.009685600051066043,0.014635400823516926
6420,tt0044106,Les tanks arrivent,1,0,0,6.2,0.0,0.0
6421,tt0044108,Raid secret,1,0,0,5.8,0.0,0.0
6422,tt0044110,Dix de la légion,1,0,0,6.2,0.0,0.0
6423,tt0044112,Térésa,1,0,0,6.5,0.0,0.0
6424,tt0044117,Carneval au Texas,0,0,0,5.7,0.0,0.0
6425,tt0044119,Bon sang ne peut mentir,1,0,0,6.3,-0.01270722331835603,0.0033575487382360644
6426,tt0044121,La chose d'un autre monde,1,0,2,7.1,0.0,0.0
6427,tt0044125,Vénus en uniforme,1,0,0,6.2,0.0,0.0
6428,tt0044128,Tempête sur la colline,1,0,0,6.7,0.0,0.0
6429,tt0044133,Tokyo dossier 212,1,0,0,5.5,0.0,0.0
6430,tt0044135,Tomahawk,1,0,0,6.4,0.0,0.0
6431,tt0044136,Les amants du crime,1,0,0,7.0,0.0,0.0
6432,tt0044140,Topaze,2,0,0,7.1,-0.060378710177810685,-0.038330848523210566
6433,tt0044143,Histoires interdites,1,0,0,5.9,0.0,0.0
6434,tt0044147,Rue des femmes perdues,1,0,0,6.6,0.0,0.0
