,tconst,startYear
2196251,tt5922786,2018.0
2196262,tt5922848,2016.0
2196263,tt5922858,2016.0
2196280,tt5923026,2017.0
2196319,tt5923478,2016.0
2196420,tt5924114,2017.0
2196523,tt5925206,2004.0
2196720,tt5927420,2017.0
2196778,tt5928254,2015.0
2196856,tt5929226,2017.0
2196921,tt5929654,2020.0
2196944,tt5929754,2018.0
2196957,tt5929776,2016.0
2196962,tt5929796,2016.0
2196964,tt5929810,2016.0
2197044,tt5930826,2016.0
2197275,tt5932440,2016.0
2197341,tt5932728,2019.0
2197363,tt5932894,2016.0
2197412,tt5933560,2017.0
2197594,tt5934634,2016.0
2197600,tt5934644,2016.0
2197725,tt5935682,2016.0
2197732,tt5935694,2020.0
2197739,tt5935704,2018.0
2197805,tt5936492,2018.0
2197833,tt5936692,2016.0
2197862,tt5936862,2015.0
2197865,tt5936866,2018.0
2197890,tt5937296,2016.0
2197990,tt5938084,2018.0
2198020,tt5938418,2016.0
2198058,tt5938668,2015.0
2198059,tt5938698,2013.0
2198123,tt5939204,1998.0
2198225,tt5940224,2017.0
2198381,tt5941692,2019.0
2198404,tt5942328,1998.0
2198412,tt5942864,2018.0
2198493,tt5943690,2016.0
2198570,tt5945054,2016.0
2198749,tt5947488,1992.0
2198806,tt5948190,2017.0
2198820,tt5948508,2017.0
2198935,tt5950092,2018.0
2199033,tt5950850,2016.0
2199055,tt5951090,2016.0
2199063,tt5951188,2019.0
2199140,tt5952138,2018.0
2199150,tt5952238,2017.0
2199171,tt5952332,2016.0
2199201,tt5952516,2016.0
2199216,tt5952594,2019.0
2199288,tt5953674,2016.0
2199368,tt5954338,2016.0
2199382,tt5954462,2016.0
2199445,tt5954892,2017.0
2199558,tt5956100,2017.0
2199566,tt5956234,2017.0
2199593,tt5956672,1974.0
2199653,tt5957584,2016.0
2199694,tt5958060,2017.0
2199701,tt5958174,2016.0
2199894,tt5959964,2016.0
2199903,tt5959980,2018.0
2199912,tt5960020,2016.0
2199951,tt5960374,2018.0
2200066,tt5961906,2016.0
2200094,tt5962210,2017.0
2200243,tt5964278,2017.0
2200277,tt5964694,2017.0
2200346,tt5965960,2016.0
2200413,tt5966350,2017.0
2200425,tt5966600,2017.0
2200433,tt5966602,2018.0
2200478,tt5966990,2016.0
2200548,tt5968274,2018.0
2200558,tt5968394,2019.0
2200581,tt5968588,2016.0
2200606,tt5969180,2019.0
2200687,tt5969696,2017.0
2200719,tt5969846,2017.0
2200786,tt5970290,2016.0
2200793,tt5970304,2002.0
2200838,tt5970844,2018.0
2200885,tt5971716,2017.0
2200968,tt5972474,1995.0
2200980,tt5972780,2017.0
2201001,tt5973032,2016.0
2201092,tt5973626,2016.0
2201127,tt5974030,2019.0
2201133,tt5974044,2017.0
2201176,tt5974374,2016.0
2201185,tt5974388,2016.0
2201192,tt5974402,2016.0
2201198,tt5974422,2016.0
2201314,tt5975354,2017.0
2201325,tt5975814,2002.0
2201364,tt5976178,2017.0
2201371,tt5976196,2017.0
2201404,tt5977276,2019.0
2201492,tt5978724,2017.0
2201535,tt5979556,2019.0
2201593,tt5979872,2018.0
2201600,tt5979874,2017.0
2201646,tt5980412,2016.0
2201676,tt5980746,2017.0
2201684,tt5980788,2016.0
2201691,tt5980798,2017.0
2201822,tt5982852,2017.0
2201929,tt5984026,2016.0
2201988,tt5985052,2017.0
2202021,tt5985360,2010.0
2202133,tt5986246,2017.0
2202210,tt5987402,2017.0
2202294,tt5988216,2017.0
2202404,tt5988966,2017.0
2202435,tt5989218,2018.0
2202444,tt5989220,2017.0
2202466,tt5989394,2017.0
2202504,tt5990066,2017.0
2202530,tt5990342,2017.0
2202550,tt5990474,2017.0
2202629,tt5991138,2017.0
2202641,tt5991206,2016.0
2202648,tt5991222,2014.0
2202683,tt5991290,2017.0
2202775,tt5991948,2017.0
2202820,tt5992138,2017.0
2202909,tt5993456,2017.0
2203090,tt5994894,2017.0
2203180,tt5996202,2016.0
2203270,tt5997242,2016.0
2203305,tt5997928,2016.0
2203379,tt5999530,2017.0
2203385,tt5999588,2016.0
2203400,tt6000140,2017.0
2203421,tt6000478,2017.0
2203637,tt6002232,2017.0
2203678,tt6003054,2013.0
2203689,tt6003368,2017.0
2203760,tt6004132,2016.0
2203816,tt6004848,2017.0
2203875,tt6005676,1925.0
2203944,tt6006456,2017.0
2203987,tt6006686,2016.0
2204066,tt6007398,2017.0
2204118,tt6009104,2018.0
2204126,tt6009140,2017.0
2204268,tt6010538,2014.0
2204279,tt6010628,2018.0
2204339,tt6011120,2016.0
2204486,tt6012076,2017.0
2204501,tt6012244,2018.0
2204510,tt6012380,2019.0
2204534,tt6012476,2016.0
2204535,tt6012684,2017.0
2204545,tt6012742,2017.0
2204560,tt6012754,2016.0
2204569,tt6012792,2017.0
2204602,tt6013182,2017.0
2204643,tt6013892,2017.0
2204649,tt6013920,2016.0
2204694,tt6014370,2016.0
2204730,tt6014472,2017.0
2204772,tt6014904,2017.0
2204914,tt6016458,2016.0
2204994,tt6017594,2016.0
2205018,tt6017756,2019.0
2205039,tt6017942,2018.0
2205105,tt6018306,2017.0
2205140,tt6019206,2011.0
2205194,tt6019978,2017.0
2205222,tt6020104,2017.0
2205247,tt6020288,2016.0
2205266,tt6020428,2018.0
2205394,tt6021308,2017.0
2205416,tt6021478,2017.0
2205463,tt6021860,2017.0
2205676,tt6023744,2016.0
2205825,tt6025502,1989.0
2205881,tt6026014,2016.0
2205979,tt6027070,2012.0
2206100,tt6028412,2016.0
2206105,tt6028556,2018.0
2206112,tt6028616,2016.0
2206113,tt6028620,2020.0
2206120,tt6028638,2017.0
2206207,tt6029350,2017.0
2206247,tt6029678,2018.0
2206471,tt6032170,2016.0
2206486,tt6032328,2019.0
2206502,tt6032446,2009.0
2206504,tt6032554,2004.0
2206513,tt6032566,2017.0
2206578,tt6032878,2017.0
2206612,tt6033150,2016.0
2206780,tt6034966,2017.0
2206931,tt6036194,1995.0
2207064,tt6037866,2018.0
2207074,tt6038042,2019.0
2207141,tt6038600,2016.0
2207157,tt6039284,2016.0
2207172,tt6039372,2017.0
2207301,tt6040662,2017.0
2207330,tt6040806,2018.0
2207399,tt6041330,2016.0
2207513,tt6042708,2016.0
2207527,tt6043072,2018.0
2207541,tt6043142,2018.0
2207565,tt6043292,1921.0
2207619,tt6043942,2016.0
2207728,tt6045466,2017.0
2207839,tt6045852,2016.0
2207905,tt6046314,2018.0
2207972,tt6047190,2012.0
2207997,tt6047298,2017.0
2208017,tt6047374,2019.0
2208047,tt6047482,2017.0
2208067,tt6047850,2016.0
2208084,tt6047974,2017.0
2208182,tt6048922,2020.0
2208193,tt6048930,2017.0
2208311,tt6050500,2015.0
2208357,tt6051260,2019.0
2208514,tt6052522,2016.0
2208543,tt6052982,2016.0
2208571,tt6053438,2017.0
2208636,tt6053948,2018.0
2208729,tt6054846,2019.0
2208740,tt6054874,2017.0
2208752,tt6054910,2017.0
2208767,tt6055082,2017.0
2209226,tt6060156,2017.0
2209305,tt6060444,2020.0
2209341,tt6061074,2018.0
2209428,tt6062774,2019.0
2209462,tt6063050,2018.0
2209473,tt6063090,2019.0
2209571,tt6063866,2017.0
2209586,tt6064228,2016.0
2209638,tt6064948,2014.0
2209692,tt6065650,2014.0
2209719,tt6065912,2015.0
2209849,tt6067104,2016.0
2209963,tt6068718,2015.0
2210007,tt6069126,2017.0
2210015,tt6069162,2018.0
2210156,tt6070838,2016.0
2210158,tt6070926,2012.0
2210190,tt6071168,2018.0
2210412,tt6073014,2019.0
2210444,tt6073768,2016.0
2210462,tt6074024,2016.0
2210475,tt6074070,2019.0
2210653,tt6075606,2017.0
2210719,tt6075926,2016.0
2210750,tt6076208,2019.0
2210780,tt6076306,2006.0
2210798,tt6076414,2016.0
2210887,tt6077404,2019.0
2210961,tt6078138,1970.0
2210997,tt6078294,2013.0
2211070,tt6079134,2013.0
2211127,tt6079516,2019.0
2211142,tt6079632,2016.0
2211147,tt6079634,2016.0
2211173,tt6079808,2016.0
2211181,tt6079854,2016.0
2211326,tt6081632,2017.0
2211413,tt6082614,2017.0
2211461,tt6083230,2018.0
2211498,tt6083648,2018.0
2211550,tt6084202,2019.0
2211556,tt6084276,2016.0
2211612,tt6084898,2016.0
2211689,tt6085482,2016.0
2211814,tt6086614,2016.0
2211856,tt6086876,2017.0
2211903,tt6087226,2019.0
2212020,tt6088264,2016.0
2212024,tt6088298,2016.0
2212047,tt6088456,2017.0
2212111,tt6089458,2018.0
2212154,tt6089682,2017.0
2212201,tt6090044,2018.0
2212216,tt6090190,2017.0
2212226,tt6090316,2014.0
2212429,tt6093350,2017.0
2212621,tt6095070,2016.0
2212636,tt6095090,2017.0
2212673,tt6095472,2019.0
2212701,tt6095616,2017.0
2212744,tt6095976,2016.0
2212930,tt6096500,2017.0
2212944,tt6096542,2018.0
2213047,tt6096948,2018.0
2213202,tt6097600,2007.0
2213203,tt6097652,2017.0
2213227,tt6097798,2017.0
2213306,tt6098380,2018.0
2213651,tt6100286,2019.0
2213810,tt6101820,2017.0
2213854,tt6102104,2018.0
2213914,tt6102924,2016.0
2213921,tt6102950,2016.0
2213927,tt6102990,2016.0
2213928,tt6102998,2016.0
2213962,tt6103318,2017.0
2214043,tt6104058,2016.0
2214061,tt6104206,2017.0
2214122,tt6105098,2019.0
2214333,tt6107102,2017.0
2214373,tt6107396,2017.0
2214377,tt6107404,2018.0
2214396,tt6107516,2017.0
2214406,tt6107548,2019.0
2214456,tt6107796,2019.0
2214512,tt6108178,2017.0
2214566,tt6109080,2017.0
2214573,tt6109124,2018.0
2214605,tt6109168,2018.0
2214632,tt6109502,2018.0
2214666,tt6109874,2018.0
2214684,tt6109926,2016.0
2214694,tt6110134,2017.0
2214714,tt6110470,2015.0
2214728,tt6110540,2016.0
2214744,tt6110712,2016.0
2214797,tt6111436,2016.0
2214808,tt6111574,2021.0
2214869,tt6112432,2016.0
2214894,tt6112660,2016.0
2214961,tt6113488,2017.0
2215024,tt6114122,2016.0
2215065,tt6114606,2016.0
2215248,tt6116856,2018.0
2215313,tt6117240,2016.0
2215328,tt6117458,2016.0
2215335,tt6117492,2017.0
2215355,tt6117610,2016.0
2215357,tt6117630,2016.0
2215516,tt6118732,2016.0
2215604,tt6119856,2018.0
2215766,tt6121444,2017.0
2215781,tt6121564,2016.0
2215788,tt6121592,2018.0
2215912,tt6125438,2020.0
2215923,tt6125690,2017.0
2215984,tt6126346,2017.0
2216051,tt6126506,2016.0
2216107,tt6127004,2019.0
2216176,tt6127326,2017.0
2216471,tt6129444,2017.0
2216505,tt6129904,2018.0
2216637,tt6131208,2017.0
2216692,tt6131414,2019.0
2216699,tt6131450,2018.0
2216796,tt6132250,2017.0
2216922,tt6133130,2017.0
2216966,tt6133466,2018.0
2216998,tt6133678,2012.0
2217016,tt6133764,2016.0
2217025,tt6133806,2017.0
2217081,tt6134274,2018.0
2217180,tt6135060,2016.0
2217181,tt6135062,2016.0
2217182,tt6135064,2016.0
2217183,tt6135066,2016.0
2217214,tt6135348,2017.0
2217307,tt6136188,2017.0
2217340,tt6136430,2017.0
2217385,tt6136778,2017.0
2217494,tt6137494,2017.0
2217565,tt6138228,2017.0
2217582,tt6138322,2017.0
2217642,tt6138518,2018.0
2217654,tt6138634,2019.0
2217659,tt6138638,2016.0
2217661,tt6138646,2016.0
2217699,tt6138854,2009.0
2217759,tt6139732,2019.0
2217811,tt6139938,2016.0
2217843,tt6140174,2016.0
2217867,tt6140580,2018.0
2217945,tt6141246,2019.0
2217990,tt6141440,2016.0
2217998,tt6141472,2016.0
2218099,tt6142600,2011.0
2218197,tt6143568,2017.0
2218220,tt6143782,2018.0
2218239,tt6143850,2018.0
2218376,tt6144536,2017.0
2218403,tt6144762,2017.0
2218520,tt6146560,2015.0
2218522,tt6146586,2019.0
2218644,tt6147508,2015.0
2218649,tt6147512,2017.0
2218671,tt6147558,2016.0
2218680,tt6147602,2017.0
2218688,tt6147698,2007.0
2218726,tt6147954,2017.0
2218734,tt6148090,2017.0
2218759,tt6148156,2017.0
2218845,tt6149154,2019.0
2219034,tt6150202,2016.0
2219144,tt6151226,2017.0
2219357,tt6153538,2018.0
2219417,tt6154306,2016.0
2219468,tt6155084,2017.0
2219476,tt6155172,2018.0
2219491,tt6155374,2018.0
2219503,tt6155456,2019.0
2219530,tt6155922,2017.0
2219544,tt6155960,2017.0
2219558,tt6156138,2019.0
2219625,tt6156656,2018.0
2219709,tt6157634,2018.0
2219755,tt6157970,2018.0
2219910,tt6159156,2019.0
2219969,tt6159660,2015.0
2220016,tt6160528,2016.0
2220100,tt6161568,2001.0
2220263,tt6162978,2017.0
2220308,tt6163970,2017.0
2220320,tt6164014,2017.0
2220412,tt6164762,2018.0
2220422,tt6164854,2018.0
2220449,tt6165342,2018.0
2220475,tt6165468,2017.0
2220487,tt6165596,2016.0
2220498,tt6165614,2016.0
2220509,tt6165792,2017.0
2220792,tt6168758,2016.0
2220837,tt6169694,2018.0
2220970,tt6170484,2018.0
2220976,tt6170506,2018.0
2221126,tt6172304,2017.0
2221165,tt6172696,2017.0
2221172,tt6172788,2017.0
2221181,tt6173020,2017.0
2221320,tt6173990,2018.0
2221457,tt6175394,2017.0
2221581,tt6176800,2010.0
2221768,tt6179276,2016.0
2221834,tt6180246,2016.0
2221840,tt6180256,2016.0
2221972,tt6182078,2018.0
2222015,tt6182402,2016.0
2222041,tt6182908,2018.0
2222139,tt6183834,2017.0
2222155,tt6184194,2017.0
2222401,tt6186696,2018.0
2222441,tt6186910,2018.0
2222501,tt6187620,2018.0
2222597,tt6188658,2016.0
2222612,tt6189022,2019.0
2222677,tt6189628,1921.0
2222801,tt6190456,2018.0
2222859,tt6191390,2017.0
2222974,tt6193334,2015.0
2222991,tt6193408,2019.0
2222997,tt6193424,2017.0
2223005,tt6193454,2017.0
2223036,tt6193522,2018.0
2223079,tt6194520,2017.0
2223086,tt6194530,2017.0
2223094,tt6194538,2017.0
2223099,tt6194540,2017.0
2223111,tt6194704,2018.0
2223176,tt6195094,2018.0
2223279,tt6196208,2017.0
2223325,tt6196936,2019.0
2223335,tt6197022,2017.0
2223342,tt6197028,2016.0
2223343,tt6197070,2019.0
2223399,tt6197484,2017.0
2223533,tt6198946,2019.0
2223577,tt6199572,2020.0
2223667,tt6201292,2017.0
2223707,tt6201950,2016.0
2223838,tt6203844,2016.0
2223842,tt6203894,2016.0
2223852,tt6203944,2017.0
2223923,tt6204314,2015.0
2223925,tt6204340,2017.0
2224029,tt6205872,2018.0
2224170,tt6206452,2016.0
2224227,tt6207096,2017.0
2224279,tt6207878,2017.0
2224419,tt6209282,2017.0
2224565,tt6210160,2018.0
2224633,tt6210808,2016.0
2224656,tt6210996,2018.0
2224754,tt6211976,2018.0
2224800,tt6212478,2018.0
2224849,tt6213004,2017.0
2224877,tt6213284,2017.0
2224892,tt6213362,2017.0
2224932,tt6213758,2017.0
2224978,tt6213952,2017.0
2225040,tt6214468,2019.0
2225084,tt6214722,2018.0
2225099,tt6214928,2017.0
2225113,tt6215044,2017.0
2225220,tt6215624,2021.0
2225332,tt6217306,2018.0
2225374,tt6217608,2017.0
2225397,tt6217652,2016.0
2225398,tt6217664,2017.0
2225467,tt6217906,2016.0
2225494,tt6218010,2019.0
2225512,tt6218358,2018.0
2225762,tt6220252,2017.0
2225827,tt6221170,2010.0
2225915,tt6222118,2020.0
2225969,tt6222828,2019.0
2226114,tt6223770,2015.0
2226122,tt6223806,2017.0
2226140,tt6223920,2015.0
2226149,tt6223954,2015.0
2226151,tt6223974,2017.0
2226171,tt6224044,2013.0
2226202,tt6224502,2018.0
2226288,tt6225520,2017.0
2226350,tt6226610,2017.0
2226460,tt6227190,2017.0
2226664,tt6229528,2016.0
2226766,tt6230134,2017.0
2226864,tt6231364,2016.0
2226994,tt6232500,2016.0
2227058,tt6233550,2017.0
2227085,tt6233946,2017.0
2227103,tt6234016,2017.0
2227245,tt6235644,2020.0
2227424,tt6237268,2018.0
2227461,tt6237612,2018.0
2227475,tt6237966,2018.0
2227482,tt6237984,2017.0
2227494,tt6238170,2016.0
2227522,tt6238706,2016.0
2227524,tt6238798,2018.0
2227530,tt6238896,2017.0
2227657,tt6240464,2016.0
2227741,tt6241098,2016.0
2227755,tt6241270,2018.0
2227891,tt6242262,2016.0
2227931,tt6242746,2017.0
2227942,tt6242898,1980.0
2227993,tt6243140,2017.0
2228056,tt6244024,2016.0
2228063,tt6244196,2018.0
2228093,tt6244730,2016.0
2228106,tt6244876,2017.0
2228135,tt6244954,2016.0
2228148,tt6245160,2016.0
2228153,tt6245270,2016.0
2228180,tt6245536,2015.0
2228355,tt6247064,2017.0
2228449,tt6247936,2017.0
2228495,tt6249434,2017.0
2228535,tt6249794,2016.0
2228684,tt6251024,2018.0
2228762,tt6253214,2017.0
2228803,tt6253370,2017.0
2228858,tt6253942,2017.0
2228928,tt6254446,2016.0
2229048,tt6255290,1967.0
2229055,tt6255512,1967.0
2229137,tt6256056,2017.0
2229196,tt6256546,2018.0
2229205,tt6256600,2016.0
2229221,tt6256872,2017.0
2229233,tt6256978,2019.0
2229261,tt6257056,2001.0
2229278,tt6257174,2018.0
2229322,tt6257364,2016.0
2229501,tt6258168,2016.0
2229652,tt6259380,2019.0
2229691,tt6259562,2004.0
2230038,tt6262764,2017.0
2230061,tt6262812,2017.0
2230124,tt6263618,2018.0
2230166,tt6263828,2017.0
2230182,tt6263998,1913.0
2230197,tt6264044,1913.0
2230285,tt6264508,2017.0
2230304,tt6264654,2021.0
2230327,tt6264938,2019.0
2230336,tt6264954,2017.0
2230416,tt6265828,2017.0
2230438,tt6266218,2017.0
2230444,tt6266292,2016.0
2230458,tt6266332,2016.0
2230480,tt6266538,2018.0
2230624,tt6268152,2017.0
2230678,tt6268328,1979.0
2230719,tt6268812,2018.0
2230738,tt6268882,2018.0
2230751,tt6268912,2017.0
2230837,tt6269658,2017.0
2230932,tt6270534,2019.0
2230952,tt6270596,2018.0
2231026,tt6271432,2019.0
2231052,tt6271662,2016.0
2231083,tt6271884,2016.0
2231220,tt6272828,2017.0
2231281,tt6273326,2016.0
2231318,tt6273638,2015.0
2231329,tt6273736,2016.0
2231353,tt6273866,2008.0
2231534,tt6274856,2016.0
2231597,tt6275302,2016.0
2231637,tt6275840,2017.0
2231654,tt6276440,2016.0
2231783,tt6278008,2017.0
2231857,tt6278350,2017.0
2232009,tt6279258,2018.0
2232135,tt6280608,2018.0
2232164,tt6280810,2017.0
2232279,tt6281650,2016.0
2232306,tt6281886,2017.0
2232406,tt6283474,2018.0
2232463,tt6284064,2019.0
2232471,tt6284122,2016.0
2232577,tt6284842,2014.0
2232585,tt6284876,2013.0
2232644,tt6285672,2018.0
2232654,tt6285944,2020.0
2232771,tt6286546,2017.0
2232774,tt6286586,2017.0
2232776,tt6286630,2017.0
2232783,tt6286652,2017.0
2232790,tt6286662,2018.0
2232803,tt6286668,2017.0
2232923,tt6288124,2018.0
2232945,tt6288250,2017.0
2232992,tt6288694,2017.0
2233138,tt6289724,2017.0
2233154,tt6289898,2017.0
2233206,tt6290202,2017.0
2233227,tt6290418,2018.0
2233285,tt6290798,2018.0
2233362,tt6292276,2016.0
2233380,tt6292562,2016.0
2233382,tt6292576,2016.0
2233385,tt6292622,2016.0
2233401,tt6292852,2019.0
2233443,tt6293032,2017.0
2233451,tt6293042,2017.0
2233505,tt6293516,2017.0
2233513,tt6293746,2015.0
2233558,tt6294822,2017.0
2233566,tt6294836,2012.0
2233576,tt6294900,2012.0
2233641,tt6295416,2013.0
2233642,tt6295442,2013.0
2233647,tt6295454,2013.0
2233810,tt6297258,2018.0
2233940,tt6299366,2017.0
2233991,tt6299858,2017.0
2234067,tt6301452,2018.0
2234075,tt6301712,2017.0
2234140,tt6302160,2016.0
2234148,tt6302164,2017.0
2234156,tt6302214,2016.0
2234187,tt6302434,2016.0
2234211,tt6303128,2016.0
2234235,tt6303866,2017.0
2234252,tt6304046,2017.0
2234259,tt6304162,2017.0
2234268,tt6304190,2016.0
2234335,tt6305236,2017.0
2234362,tt6305542,2016.0
2234398,tt6306064,2018.0
2234426,tt6306400,2017.0
2234494,tt6312802,2018.0
2234572,tt6313066,2016.0
2234586,tt6313234,1997.0
2234597,tt6313378,2017.0
2234625,tt6313530,1970.0
2234650,tt6313854,2017.0
2234670,tt6314082,1975.0
2234720,tt6314690,2017.0
2234727,tt6314766,2017.0
2234831,tt6315630,2011.0
2234880,tt6315872,2017.0
2234887,tt6316138,2017.0
2234905,tt6316466,2019.0
2234967,tt6317016,2016.0
2234989,tt6317180,2018.0
2235009,tt6317600,2016.0
2235010,tt6317656,2020.0
2235034,tt6317962,2017.0
2235098,tt6318728,2018.0
2235155,tt6319346,2018.0
2235196,tt6319704,2017.0
2235249,tt6320628,2019.0
2235338,tt6321424,2015.0
2235368,tt6321950,2001.0
2235392,tt6322902,2017.0
2235399,tt6322922,2017.0
2235494,tt6323774,2013.0
2235496,tt6323858,2017.0
2235528,tt6324194,2017.0
2235537,tt6324278,2019.0
2235566,tt6324614,2018.0
2235693,tt6326352,2017.0
2235732,tt6326642,2018.0
2235820,tt6327824,2014.0
2235867,tt6328182,2017.0
2235939,tt6329716,2019.0
2235978,tt6330052,2017.0
2236041,tt6330246,2017.0
2236108,tt6330458,2016.0
2236240,tt6332084,2016.0
2236345,tt6333056,2017.0
2236350,tt6333060,2017.0
2236359,tt6333064,2017.0
2236369,tt6333070,2017.0
2236376,tt6333072,2017.0
2236381,tt6333074,2017.0
2236384,tt6333078,2017.0
2236386,tt6333080,2017.0
2236392,tt6333082,2017.0
2236397,tt6333086,2017.0
2236421,tt6333096,2017.0
2236457,tt6333284,2016.0
2236481,tt6333652,2012.0
2236488,tt6334354,2021.0
2236542,tt6334884,2017.0
2236610,tt6335734,2017.0
2236645,tt6336002,2016.0
2236677,tt6336356,2017.0
2236723,tt6337260,2016.0
2236780,tt6338230,2014.0
2236929,tt6340264,2017.0
2236980,tt6340604,2017.0
2236986,tt6340640,2017.0
2236993,tt6340642,2018.0
2237019,tt6340848,2017.0
2237039,tt6341066,2018.0
2237047,tt6341086,2019.0
2237057,tt6341108,2019.0
2237083,tt6341832,2021.0
2237133,tt6342316,2018.0
2237162,tt6342440,2018.0
2237171,tt6342552,2019.0
2237220,tt6343058,2017.0
2237245,tt6343314,2018.0
2237468,tt6345894,2019.0
2237581,tt6347150,2017.0
2237655,tt6348138,2019.0
2237697,tt6348410,2019.0
2237779,tt6349302,2017.0
2237791,tt6349528,2017.0
2237819,tt6350304,2017.0
2238021,tt6351436,2014.0
2238179,tt6353036,2018.0
2238187,tt6353076,2019.0
2238285,tt6353716,2017.0
2238351,tt6354568,2019.0
2238700,tt6358156,2019.0
2238789,tt6359092,2014.0
2238890,tt6359956,2017.0
2239078,tt6361604,2014.0
2239301,tt6364638,2017.0
2239457,tt6367472,2015.0
2239470,tt6367558,2017.0
2239535,tt6368324,2016.0
2239630,tt6369748,2017.0
2239636,tt6369766,2015.0
2239679,tt6370506,2017.0
2239857,tt6372694,2021.0
2239882,tt6373738,2017.0
2239969,tt6375386,2016.0
2239974,tt6375428,2016.0
2240107,tt6378710,2019.0
2240123,tt6378942,2019.0
2240203,tt6379644,2019.0
2240413,tt6382460,2009.0
2240486,tt6383494,2017.0
2240636,tt6384386,2018.0
2240772,tt6385852,2016.0
2240826,tt6386168,2017.0
2240854,tt6386232,2017.0
2240898,tt6386684,2018.0
2240904,tt6386686,1959.0
2240921,tt6386748,2018.0
2241029,tt6388074,2018.0
2241330,tt6390436,2013.0
2241370,tt6390668,2019.0
2241584,tt6393296,2019.0
2241689,tt6394270,2019.0
2241719,tt6394534,2016.0
2241796,tt6395918,2019.0
2241824,tt6396074,2018.0
2241971,tt6397762,2017.0
2242024,tt6398184,2019.0
2242032,tt6398360,2017.0
2242090,tt6399158,2017.0
2242099,tt6399296,2019.0
2242170,tt6400166,2018.0
2242723,tt6407628,2016.0
2242762,tt6408226,2017.0
2242822,tt6409160,2016.0
2242938,tt6409674,2015.0
2242953,tt6409762,2018.0
2242968,tt6409822,2017.0
2242985,tt6409876,2017.0
2243027,tt6410196,2013.0
2243051,tt6410564,2017.0
2243108,tt6411282,2017.0
2243164,tt6411954,2018.0
2243171,tt6411984,2017.0
2243215,tt6412452,2018.0
2243236,tt6412864,2017.0
2243511,tt6414890,2018.0
2243544,tt6415416,2018.0
2243704,tt6417014,2017.0
2243713,tt6417140,2015.0
2243963,tt6418778,2018.0
2243985,tt6418918,2018.0
2244171,tt6421110,2018.0
2244178,tt6421118,2018.0
2244251,tt6421398,2019.0
2244257,tt6421600,2017.0
2244280,tt6422018,2011.0
2244345,tt6422938,2017.0
2244385,tt6423362,2019.0
2244513,tt6423776,2017.0
2244649,tt6424768,2017.0
2244759,tt6425824,2015.0
2244769,tt6425934,2014.0
2244795,tt6426028,2018.0
2244897,tt6427096,2016.0
2244951,tt6427854,2017.0
2244971,tt6428150,2018.0
2245043,tt6428676,2019.0
2245228,tt6432018,2017.0
2245235,tt6432466,2021.0
2245323,tt6433456,2018.0
2245352,tt6433832,2018.0
2245372,tt6433880,2017.0
2245380,tt6433886,2017.0
2245527,tt6435934,2020.0
2245613,tt6436726,2019.0
2245717,tt6437550,2017.0
2245772,tt6438030,2018.0
2245795,tt6438118,2016.0
2245873,tt6439020,2019.0
2246011,tt6441072,2017.0
2246026,tt6441096,2017.0
2246267,tt6443294,2018.0
2246282,tt6443346,2022.0
2246544,tt6444838,2017.0
2246601,tt6445376,2017.0
2246611,tt6445396,2017.0
2246630,tt6445408,2017.0
2246639,tt6445414,2019.0
2246770,tt6447350,2008.0
2246805,tt6447448,2015.0
2247103,tt6448618,2012.0
2247241,tt6449188,2009.0
2247298,tt6449332,1991.0
2247299,tt6449336,2017.0
2247375,tt6449472,2018.0
2247408,tt6449674,2016.0
